Date,BCOLOMBIA.CL,CEMARGOS.CL,CONCONCRET.CL,CORFICOLCF.CL,ENKA.CL,ETB.CL,EXITO.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,TERPEL.CL,AMZN,BAC,C,CENCOSUD.SN,CSPX.L,F,GOOGL,ISAC.CL,IUFS.CL,IUIT.CL,JETS,JPEA.CL,JPM,LQDA,NVDA,RBOT,SDHA.CL,SUAS.CL,VOO
2024-07-29/2024-08-04,35021.37109375,8137.42626953125,277.0,13340.0,15.57615852355957,81.5,2165.633056640625,420.9082336425781,31100.068359375,14200.0,13101.5,3199.99462890625,51979.19921875,415.0279541015625,32170.96875,12000.0,18300.0,11442.6279296875,21240.34375,8600.0,167.89999389648438,37.33658218383789,57.68843078613281,1740.0,561.1500244140625,9.743776321411133,166.43914794921875,343860.0,49700.0,129660.0,17.399999618530273,22400.0,197.92709350585938,11.229999542236328,107.26081848144531,5.989999771118164,25620.0,61080.0,488.38836669921875
2024-08-05/2024-08-11,34181.48046875,7969.33837890625,271.0,13100.0,14.602648735046387,81.5,2274.658203125,420.9082336425781,31060.55078125,13960.0,13038.0,3234.99462890625,54332.97265625,404.1839904785156,31294.111328125,12300.0,17740.0,11521.54296875,21771.3515625,8650.0,166.94000244140625,38.032047271728516,56.78520965576172,1776.0999755859375,562.4400024414062,9.811779975891113,163.45310974121094,327440.0,49400.0,119360.0,17.479999542236328,22960.0,204.54653930664062,11.649999618530273,104.74104309082031,6.070000171661377,25980.0,58960.0,488.29864501953125
2024-08-12/2024-08-18,35431.546875,8651.5771484375,292.0,13840.0,14.602648735046387,81.5,2230.056884765625,406.1222229003906,31515.0,14380.0,13494.0,3249.99462890625,54901.80078125,421.9286804199219,33379.0859375,12320.0,18500.0,11639.9150390625,22656.365234375,9500.0,177.05999755859375,39.085182189941406,60.86030578613281,1798.0,584.9299926757812,10.369114875793457,162.74404907226562,337640.0,49860.0,122260.0,17.68000030517578,22880.0,212.66677856445312,14.109999656677246,124.56934356689453,5.840000152587891,25900.0,59800.0,507.8677062988281
2024-08-19/2024-08-25,35314.35546875,8641.689453125,284.0,13040.0,14.602648735046387,81.5,2249.879638671875,409.0794372558594,32799.30859375,14377.0,13298.0,3399.994384765625,56765.20703125,412.0705261230469,32385.3125,11920.0,18300.0,11343.984375,22027.021484375,9130.0,177.0399932861328,39.51239776611328,61.59379959106445,1861.0,594.7899780273438,11.118927955627441,165.4005126953125,349440.0,51680.0,128380.0,18.350000381469727,23000.0,216.98033142089844,9.970000267028809,129.3589324951172,6.880000114440918,25880.0,62280.0,515.0552368164062
2024-08-26/2024-09-01,37091.7890625,8226.4140625,272.0,12680.0,14.602648735046387,81.5,2269.702392578125,407.10797119140625,31890.4140625,14250.0,13400.0,3379.994384765625,57863.63671875,418.9712219238281,33885.71484375,11580.0,17400.0,11679.3720703125,20945.337890625,9490.0,178.5,40.486045837402344,62.08940505981445,1850.0,591.5900268554688,11.039999008178711,163.1634979248047,353080.0,52400.0,127360.0,18.700000762939453,24020.0,223.43081665039062,9.510000228881836,119.35979461669922,6.309999942779541,26060.0,62760.0,516.4309692382812
2024-09-02/2024-09-08,35451.078125,8018.77587890625,275.0,12600.0,14.602648735046387,81.0,2269.702392578125,409.0794372558594,30527.068359375,14250.0,13226.5,3259.99462890625,60000.0,416.0423583984375,32930.9140625,11500.0,17800.0,12034.48828125,20788.001953125,9400.0,171.38999938964844,38.50893783569336,58.57061004638672,1811.4000244140625,573.8800048828125,10.438177108764648,150.72000122070312,358540.0,54840.0,121200.0,18.59000015258789,23800.0,211.1659698486328,9.100000381469727,102.82120513916016,5.769999980926514,26860.0,64740.0,495.09747314453125
2024-09-09/2024-09-15,34689.3203125,7811.13818359375,272.0,12220.0,14.602648735046387,80.0,2235.0126953125,409.0794372558594,30092.37890625,14047.0,13070.0,3284.99462890625,64280.0,416.0423583984375,32443.76953125,11400.0,18340.0,11561.0,20217.66015625,9850.0,186.49000549316406,38.650001525878906,57.163089752197266,1765.0,595.0900268554688,10.546701431274414,157.2513427734375,362000.0,54000.0,128100.0,19.280000686645508,23840.0,203.0755615234375,9.800000190734863,119.08981323242188,5.820000171661377,26900.0,65240.0,514.965576171875
2024-09-16/2024-09-22,36134.7109375,7415.63720703125,270.0,11800.0,14.699999809265137,80.0,2220.1455078125,409.0794372558594,27168.103515625,13813.0,13142.0,3599.993896484375,67000.0,420.0046691894531,32716.5703125,11400.0,18400.0,11561.0,19509.6484375,10060.0,191.60000610351562,40.27000045776367,61.59379959106445,1755.0,601.8200073242188,10.734155654907227,163.58999633789062,363260.0,55100.0,129840.0,19.790000915527344,24300.0,209.80430603027344,9.949999809265137,116.0,5.760000228881836,27400.0,65320.0,522.2528686523438
2024-09-23/2024-09-29,36720.67578125,7445.2998046875,274.0,12280.0,14.699999809265137,75.0,2170.5888671875,409.0794372558594,28452.4140625,13813.0,13189.0,3479.994140625,69740.0,416.0423583984375,32716.5703125,11820.0,18660.0,11639.9150390625,20748.66796875,10000.0,187.97000122070312,39.400001525878906,61.326171875,1885.0,608.25,10.63549518585205,163.9499969482422,375740.0,54760.0,133920.0,20.84000015258789,24240.0,209.21791076660156,10.010000228881836,121.4000015258789,5.760000228881836,27140.0,65660.0,523.7482299804688
2024-09-30/2024-10-06,35980.0,7336.537109375,270.0,12300.0,14.699999809265137,80.0,2180.500244140625,408.0841064453125,28650.0,13861.0,13152.5,3649.993896484375,69680.0,413.04705810546875,32580.0,11500.0,18880.0,11442.6279296875,20670.0,9960.0,186.50999450683594,40.11000061035156,62.08940505981445,1831.5,604.030029296875,10.42831039428711,167.05999755859375,374520.0,54440.0,132800.0,20.709999084472656,24320.0,209.9335174560547,10.029999732971191,124.91999816894531,5.710000038146973,27260.0,67180.0,526.6500244140625
2024-10-07/2024-10-13,36980.0,7465.0751953125,267.0,13400.0,15.100000381469727,80.0,2340.0,413.0607604980469,28511.689453125,13861.0,13209.0,3729.993896484375,75000.0,422.00469970703125,34200.0,12460.0,19000.0,11920.0,20748.66796875,10120.0,188.82000732421875,41.95000076293945,65.16215515136719,1895.0,615.27001953125,10.576300621032715,163.24000549316406,376700.0,54400.0,136400.0,21.059999465942383,24280.0,222.2899932861328,11.09000015258789,134.8000030517578,6.409999847412109,27260.0,67880.0,532.7100219726562
2024-10-14/2024-10-20,37680.0,7880.0,272.0,14520.0,15.0,80.0,2380.0,413.0607604980469,33320.0,14400.0,13550.0,3655.0,82500.0,436.9341125488281,35480.0,13620.0,20000.0,12820.0,22220.0,10200.0,188.99000549316406,42.31999969482422,62.29755783081055,1970.0,620.1199951171875,10.95120620727539,163.4199981689453,383000.0,57240.0,140240.0,22.56999969482422,24200.0,225.3699951171875,11.140000343322754,138.0,7.739999771118164,27400.0,67660.0,537.3599853515625
2024-10-21/2024-10-27,37000.0,8200.0,290.0,14100.0,15.199999809265137,80.0,2310.0,426.0,33480.0,14350.0,13401.5,3655.0,77700.0,423.0,33920.0,13100.0,18660.0,12040.0,22300.0,10400.0,187.8300018310547,41.88999938964844,61.21713638305664,2030.0,618.5,10.921607971191406,165.27000427246094,382360.0,58620.0,143000.0,22.540000915527344,24540.0,222.30999755859375,11.010000228881836,141.5399932861328,7.940999984741211,27840.0,68240.0,532.260009765625
2024-10-28/2024-11-03,37620.0,8540.0,311.0,15200.0,15.199999809265137,80.0,2320.0,434.95794677734375,34800.0,14500.0,13500.0,3655.0,78480.0,432.95294189453125,35120.0,14300.0,18900.0,13400.0,23040.0,10300.0,197.92999267578125,41.7599983215332,63.14999771118164,1994.0,609.469970703125,10.083003044128418,171.2899932861328,389100.0,59680.0,141120.0,23.149999618530273,24740.0,222.94000244140625,10.979999542236328,135.39999389648438,8.079999923706055,28200.0,69420.0,524.9400024414062
2024-11-04/2024-11-10,37340.0,8370.0,307.0,15300.0,15.399999618530273,80.0,2325.0,429.0,36000.0,14267.0,13330.0,3655.0,80000.0,426.0,35120.0,14280.0,18400.0,13240.0,23120.0,10280.0,208.17999267578125,45.130001068115234,68.02674865722656,1936.5999755859375,634.7999877929688,10.822949409484863,178.35000610351562,392200.0,63060.0,143020.0,24.450000762939453,25000.0,236.97999572753906,11.029999732971191,147.6300048828125,8.399999618530273,28960.0,71780.0,549.9500122070312
2024-11-11/2024-11-17,38000.0,8350.0,305.0,15500.0,15.0,80.0,2230.0,431.0,34500.0,14326.0,13347.0,3845.0,80000.0,451.0,35360.0,14000.0,18100.0,13100.0,22840.0,10600.0,202.61000061035156,46.75,68.76000213623047,1941.0,622.8400268554688,11.010000228881836,172.49000549316406,393380.0,64900.0,145580.0,24.489999771118164,25180.0,245.30999755859375,9.84000015258789,141.97999572753906,9.359999656677246,28540.0,72740.0,538.5
