,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CIBEST.CL,CNEC.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFCIBEST.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AGUAS-A.SN,AMZN,ANDINA-B.SN,BAC,BAP,BRK-B,BSANTANDER.SN,BVN,C,CBU7.L,CCU,CENCOSUD.SN,CFMITNIPSA.SN,CHILE.SN,COLBUN.SN,CONCHATORO.SN,COPEC.SN,CPAC,CSPX.L,ECL.SN,EIMI.L,ENELCHILE.SN,ENTEL.SN,F,FALABELLA.SN,GE,GOAU,GOOGL,IAM.SN,IJPA.L,ITAUCL.SN,JETS,JNJ,JPM,META,NKE,NVDA,PARAUCO.SN,PFE,SCCO,SGLD.L,SMU.SN,SUAS.L,URA,VAPORES.SN,VOLCABC1.LM,VOO
CHILE.SN,8.541226274925008e-05,4.7579286396264566e-05,2.7285059095312654e-06,-3.932982717389068e-05,0.0003171704961314224,-0.0001304957664207932,0.00026117703009295674,4.2507293024304655e-05,6.641158930097814e-05,0.00015619591300493438,3.9763593253924764e-05,8.16161704895769e-05,4.783218211720839e-05,0.00018978986188871526,0.00022720019213831388,5.449327490059978e-05,5.4268054579688916e-05,0.00016983919824719063,0.00029399892425652804,1.6457737175247096e-05,0.00017746114143244484,0.0002622610296318211,0.0003197682226042813,0.0001568114672826268,0.00017728632651065594,0.00014921240897967873,0.00017510533479803833,4.077557038903747e-05,6.45631125453973e-05,9.372087856642808e-05,4.6399311052053324e-05,0.00022067902329474584,0.0001919951879081213,0.00020907360595130521,4.536740761594692e-05,0.0005116692532365735,-3.3333344083251165e-06,0.00015985060775954062,1.2577074769440917e-05,0.0002862110740592728,0.0002767498435324242,0.0002976445343314963,0.0008381038025315553,0.00019251275430879039,0.00028870335564365197,0.00016406134224773543,-4.349519566644142e-05,7.483320583924476e-05,0.0003124672216000731,6.65701602761182e-05,0.0003505843817436454,-1.0299485823082761e-05,0.0002125898506916061,0.00025353477125198884,9.67325067489023e-05,0.00012839179637065976,1.823479597574209e-05,5.369001378816936e-05,0.00013571019561174435,0.00021668973931311398,9.644431782833883e-05,3.129801441909111e-05,8.422554768888036e-05,2.6617836662626627e-05,7.798710171640468e-05,1.0756233670106083e-05,0.0002846458112550396,-1.6488968106221157e-05,0.000237762732183508,3.852967317239155e-05,7.632534295449596e-05,9.046019289402628e-05,0.00023250799844532462,0.00016750666941363812,-0.00012226684712944434,7.879493104487129e-05
COLBUN.SN,4.16512189375938e-05,-7.731290915970041e-05,5.474942622237862e-05,-0.0002664563713912121,5.8282670024321245e-05,0.0002862185115276709,1.9908115447968032e-05,0.0002853912338480454,7.844268224831654e-05,2.4721319404007457e-05,-0.00011462100000428352,5.63377595422954e-05,-2.395354201354108e-05,-4.6858320628073046e-05,0.0001657727073066095,0.0001428564921122878,3.903676855523118e-05,0.00011920424535612667,0.00023183849207603958,-6.361931837746103e-05,-1.1113925161648896e-05,-1.2831817525358292e-05,5.019280108847988e-05,0.0001305340758166348,6.83298477796849e-05,-2.8831092103182278e-05,0.00017320532385710545,3.9310850346945176e-05,-7.435163569907944e-05,0.00024203015576972292,8.945601130692406e-05,0.0001323678855722765,0.00033335373742746847,0.00011134762172639736,0.00017671008494838083,0.0002638416303489471,0.00014368126621637479,0.0003148441903957465,-1.1807662850111107e-05,0.00031203074452000346,0.00022383598417879011,0.00028460272409753655,0.00019251275430879039,0.0010206077643357167,0.00027040094075429094,0.0004256408148102254,-9.093617323982868e-05,0.00017768496923173548,0.0005302475607024095,0.00020007516523230914,0.0005006685789534253,0.00015472585557026089,0.00024608956927306863,0.0003181947474249053,0.00027385572735262896,0.0003354443892282817,1.8526192775037824e-05,0.00028631184758704767,0.00021330533157536445,0.0002387050376940569,0.0002280669186386954,0.0001131853723173597,0.00024049686362258654,0.000142695892304134,0.00030589314206765246,0.00015360577604327062,0.0003312569011066431,9.646673300165389e-05,0.00029996526190684345,8.588380533494369e-05,0.00029272909714518223,0.0001924412960189319,0.00020211250734778103,0.00011795908110917772,-2.606758484991523e-05,0.00015553474308041735
CONCHATORO.SN,-4.139264549829615e-05,-0.00010735851646224496,-5.3631113447091695e-05,3.318064625931703e-05,0.0001758980763291825,-4.5254456579352035e-05,-7.084249982844653e-05,-1.8391149914239873e-05,-1.2534024489167166e-05,-0.00012949720836070365,0.0001464795931033278,5.171439011523955e-05,4.34666861839393e-05,3.8491073603224706e-05,3.220998584266843e-05,5.8737337450714206e-05,2.1721472121644867e-05,0.00010732728241812568,0.00017098585068531718,-0.00012279706748637235,-0.00010912465664130697,0.00010149142230521217,0.00014916647190929376,5.566334390092206e-05,3.3276028834057556e-05,-4.499726481304647e-05,7.388050513659843e-05,-9.260772297085723e-05,-0.00011503136003737837,9.44694669467173e-05,-3.0428042440427882e-05,0.0002765300208068866,0.0003560667404567714,0.00020824529881888071,0.00010454870408530807,0.00031490888571801084,6.629883042832732e-05,0.0002235567252230193,-1.782103990278452e-05,0.00031693801460346563,0.0002695819174516271,0.0002499106945592564,0.00028870335564365197,0.00027040094075429094,0.0008421492202398115,0.0003386554858528491,5.227165409062807e-05,3.6243729783645094e-05,0.000198089501472061,6.710715403614576e-05,0.0002634756655634625,4.493718939111943e-05,0.0001468282074391573,0.00025086014893030314,0.00015924165299946468,0.0001303579986272442,-4.183683984098959e-05,6.644009871617677e-05,0.00010355222693274845,0.000298819263436354,0.00018092186087565192,4.607657366821709e-05,0.00014387697621466927,-7.783403140279795e-05,0.00013344305456209225,-7.792209151792254e-05,0.00015679083990615634,7.124422533045225e-05,0.00020781013454875682,-8.009176319806055e-06,0.0002063081013735941,5.797652659723692e-05,1.8414821798232638e-05,9.813521215068326e-06,6.008993380236548e-05,4.551157071630779e-05
COPEC.SN,-7.653659745350373e-05,-0.00010466254355489057,3.336275960599444e-05,9.177389325069233e-05,8.051402527283791e-05,9.909631573480802e-05,0.0002204745143790134,0.00017954011337970716,0.00014273358125135833,-9.065768965137093e-05,7.587079942330978e-05,2.2654549103789138e-05,2.8435721142817033e-05,-0.0001243765951076172,2.967679839329686e-05,0.00011002989093529914,6.4826280612402e-05,9.396750277086963e-05,0.0003128278515412309,0.00011820553985682061,4.779773258094362e-05,-3.9667201648069525e-07,6.798071472224483e-05,0.00013317102423825736,5.1243635071995396e-05,-0.0001249701969092875,0.00010779252163157492,0.00015457318642284155,0.00013019023861166902,0.00011579569097050225,0.00010028685763539709,0.0001688656183088279,0.00035716083200127335,8.282329857533509e-05,8.411170421122013e-05,0.00021668574804533297,0.0001751943302565444,0.0002781946755495579,-3.0189580639049694e-05,0.0001836647191750395,0.00020335405787901274,0.0003169418862438875,0.00016406134224773543,0.0004256408148102254,0.0003386554858528491,0.0009961658260686597,1.79643869094208e-05,9.520022883675034e-05,0.00032631452705251114,8.9046485836231e-05,0.0002509046060711344,4.581615249680997e-05,0.0001308989383045502,0.0004286608507976666,8.667123467505685e-05,0.00010188415481292285,3.7522315915861095e-05,0.00016691560905436733,0.00011904620898917052,0.00018678592018168066,0.00012998278850453933,-2.6390801906893864e-05,0.00018691537153129028,-9.979160605842936e-05,0.0003002782721064025,0.00019999054697160236,0.00019301137289814675,1.302674039614897e-05,0.00040222686397131587,-3.060310084146887e-05,0.0002721639622334147,0.00011060570133646135,0.00010203027949992376,9.033903444710826e-05,-6.913477939678208e-05,7.835652652627167e-05
CPAC,-4.57838745749267e-05,1.4629244469043391e-05,-0.000147099531793797,3.071858937815714e-05,-9.712706335489162e-06,0.00038351145014102543,-9.039015475814448e-06,-0.0003742059404323794,-0.00027841763114917436,-7.136270532891531e-05,-0.00013016176627449013,-0.00029517627609192143,-0.0002625445814324573,-0.0003672569183419498,-7.376165478626076e-05,-0.0005571701958884754,-5.7853188916190644e-05,-8.350364206235199e-05,4.52789195593615e-05,3.410157616363882e-05,0.0002239313718254326,-5.597788213553056e-05,-6.99626987893733e-05,-0.0003511306251464124,-0.00022694302064969383,-0.00030458522726308315,-0.00031157889291266494,-0.00019697145684318255,0.00010813371335627819,-6.091588853339025e-05,0.00019902440439028426,-0.0001994005723896577,0.00024247786726086214,0.00019430162677261308,-5.8370625394215295e-05,2.0869362598074626e-05,0.00014190571040557226,0.0002635337014065142,5.226506748606821e-05,-0.00019835658255762918,2.7481027422615638e-05,6.346845342412356e-05,-4.349519566644142e-05,-9.093617323982868e-05,5.227165409062807e-05,1.79643869094208e-05,0.0028006451121706556,6.288844108461271e-05,-0.00012686544104698554,0.00011529423232570354,5.779175487875458e-05,-9.74566203475055e-05,-2.4749780957493755e-05,3.565548667104198e-05,0.00012064359004648321,-2.0594191685247288e-05,-6.419929093592201e-05,1.2128965162300376e-05,0.00012181395966205411,0.0001945546058527091,0.00023714565959654394,-4.1981921213014376e-05,6.847401140550651e-05,-4.8867620962297585e-05,-0.0001535605439159148,-2.4671442953499948e-05,0.00020195001067977486,-4.7432534975035363e-05,0.0002807932047944693,-5.3017750772822855e-05,6.40317855347999e-05,9.137990426933783e-05,4.029263008693134e-05,2.9629833157967636e-05,0.0005922262515461442,2.5182393930012153e-05
CSPX.L,1.8037830343239543e-05,3.648098178517885e-05,0.00011765685350514754,4.494893735341657e-05,-8.072819919860967e-06,0.00015920118081721034,0.0001485220714858744,5.863804371142504e-05,0.00012349134558702307,7.327806847099345e-05,7.347229304566677e-05,9.311412391514966e-05,4.9881975048220155e-05,-4.044727544653982e-05,0.00011480836096618964,4.239032006674285e-05,3.933148247989192e-05,6.54375910200751e-05,8.207157233449429e-05,1.5157147776320514e-05,-0.00012849336600372413,9.116780503190557e-05,7.766049186894974e-05,3.8425444762482634e-05,0.00010703340622860729,-5.2120226769322276e-05,9.309603452731142e-05,3.721449764143872e-05,7.414799806246032e-06,7.686195162160547e-05,0.0004870468930373123,6.375366040455026e-05,0.00046606241628791353,0.0002683347296744247,0.0001500926851849494,0.0001494657169182196,0.000273933437529406,0.0004973860090281082,6.7721664787995185e-06,0.00018300070807556373,0.00010165519478624001,0.00012600631476680131,7.483320583924476e-05,0.00017768496923173548,3.6243729783645094e-05,9.520022883675034e-05,6.288844108461271e-05,0.00035016322998799763,0.00011803479806936419,0.00029181554855330457,0.00019622108823477008,8.431465733456805e-05,0.0004415600258379483,0.0001168766260776495,0.0004104217343187221,0.0002724646146248848,0.0003567833351949411,8.026971715650866e-05,0.0002926690376014977,9.107175483506243e-05,0.0004174045817990618,7.651550617674372e-05,0.00038124621969599167,0.00045864861329039766,0.00034806529298351445,0.0007268752730374052,2.279327750098263e-05,0.0001551068442603635,0.0004712099449612138,2.1191276383333907e-05,5.969409034399871e-05,0.00035163689607933287,0.0004581504791405936,0.0001826373734094404,0.00022865495151622512,0.00034109795210322856
ECL.SN,0.00010899432462635232,-0.00016268814293316349,4.2449058056666536e-05,-9.082680701718389e-05,0.00014323516321112855,0.0002488206555690308,0.0002619438364159551,0.00021685024758980818,-5.206586120580109e-05,2.4258436385305716e-05,0.0001047698831750029,3.32748363460062e-05,-9.755785051369951e-05,7.953157154916445e-05,0.00011586956264478344,-4.795081925182656e-05,2.9722902421265624e-05,0.00012784773288943818,0.00017584312434056277,-0.00010510858758962587,0.0002742383297398023,5.309338338046125e-05,0.00011093031620582033,0.00012196525276181184,0.00010541705763923088,7.971134491158441e-05,0.00012968424922253936,-7.412884427844694e-05,8.496967601161942e-06,0.00022349749832340835,7.582897028438828e-05,0.00017412151974630885,0.00017601370026452381,0.0002010304447823808,7.152174646950305e-05,0.0003398767209534313,0.0001755376370326195,0.0001845493215232668,-1.0377645092808365e-05,0.0003303648053814476,0.00026685009585063186,0.00029020920934240863,0.0003124672216000731,0.0005302475607024095,0.000198089501472061,0.00032631452705251114,-0.00012686544104698554,0.00011803479806936419,0.0009172854163126747,0.00017547262541209668,0.0005347736277085525,0.0001320846077630777,0.00016802860121415886,0.0003286234173540296,0.0002767343165117378,0.00019919318249600983,0.0001249640227203383,0.0002725255801674918,0.00021225321798233387,0.00023202668875848056,0.00015448733443474777,2.9015259353682467e-05,0.00010582436217460214,0.00017790366268704674,0.000200154601990899,5.275967462489445e-05,0.00034876913708897295,-1.1972576989007111e-05,0.00029429255322567695,6.228962283625075e-05,0.0002253594964919448,0.0001342179994090688,0.00033376539726310444,0.00010024307977656342,0.00012806996466394922,9.792704629231071e-05
EIMI.L,9.35962808394206e-05,-3.153386791881441e-05,0.00012650832624533148,2.656605444801286e-05,0.00016945787791751012,0.00020503932658554248,0.00020088360763668888,0.00013157662039868924,0.00012616810079210878,-4.63885634388967e-05,7.486961613141545e-05,8.113588884447116e-05,2.518003833656579e-05,-2.1611292599226444e-05,0.00011558353717434412,5.909155124168428e-05,7.287494483221863e-05,0.00013536803836519575,0.00010305149235282692,5.13826500798535e-05,-0.00012243417112912957,0.00013422407598871348,0.00018422766215285078,5.9101956178462785e-05,0.00018381220469549105,-1.0947593998113241e-05,0.00015999950162385514,-1.3547074971757046e-05,7.082040508456621e-05,8.096571380895138e-05,0.00033964121436085866,4.31971667965489e-05,0.00033943485213338144,0.00028606181966180067,0.00011874935770130789,0.00016941718507376916,0.00036356147290806545,0.0004163736433427741,1.3753130195059202e-05,0.0002914835234419056,0.00011650362136600567,0.00016801552094200225,6.65701602761182e-05,0.00020007516523230914,6.710715403614576e-05,8.9046485836231e-05,0.00011529423232570354,0.00029181554855330457,0.00017547262541209668,0.00044731597806964274,0.00019037855415743093,0.0001573041938809241,0.0004194560031131955,0.00022891793820979027,0.000358675571912873,0.0003984544401564106,0.0003079576232568438,7.78763836892958e-05,0.0003442426644410578,0.00015907202455122638,0.00035786334979787484,0.00010405387688772499,0.00027098914186566816,0.00030508904112998384,0.0003839512847716644,0.0005478474829309122,0.0001141089077020113,0.00019584150808864804,0.0006793547322364937,9.567053503108292e-05,0.00011103681509261947,0.0003009012992478465,0.0005066326738614121,0.00028291965504919866,0.0003786338240553824,0.0002752129212052009
ENELCHILE.SN,2.470134230920623e-05,-0.00023347745446558463,-3.847938137195097e-05,-5.170051988371482e-05,0.00020584544031668464,0.00016089474100291,0.00020564463005661845,0.00010344712115799932,0.0001457714359107897,-0.0001129404462551312,-7.970812571681092e-05,2.3193011938615355e-05,-2.799977495276615e-05,0.00014915460982045805,0.0002064582616392069,0.00016960476223858482,8.461997447206875e-05,0.00018296414364665515,0.000260100211711497,9.956636415857855e-06,0.00021121959597590753,8.139875593267295e-05,0.00018696203576102944,0.00019591926066301924,0.00018021852891890087,0.00020110046315164693,0.00022672455372561647,2.0262403476433525e-05,-0.00027467272603650495,0.00014254074948432213,0.00021124939893810097,0.00020687963875889933,0.0003463489101052183,0.0003858944549113254,0.0001356461912858262,0.0004169748634228794,0.0003423704621129057,0.00033235626021198576,-2.8284088769461925e-06,0.00039771710641367633,0.000357410044822493,0.00034400686270503176,0.0003505843817436454,0.0005006685789534253,0.0002634756655634625,0.0002509046060711344,5.779175487875458e-05,0.00019622108823477008,0.0005347736277085525,0.00019037855415743093,0.0011160342693071596,-5.844490931078781e-06,0.00022983809563789897,0.00047282399224578557,0.00022179870223614306,0.00042738380395657843,6.713196017803709e-06,0.00013366247933253053,0.00017904110999669923,0.00027335463456300773,0.0003364682710088422,6.208751262089411e-05,0.00026570341492651594,0.00014029249577227832,0.0002368584630731982,0.00014759457240804097,0.00026362532880924526,4.7724812955510445e-05,0.0004991644295308217,8.085862379020451e-05,0.00028834092127539006,0.00022532438663390607,0.00034830318668087486,0.00037105857319044,0.0005023291975034099,0.00018431880851618097
ENTEL.SN,0.00015256221959071423,-0.00023745084457237514,-5.728556001634391e-05,-0.0003092222345316805,1.779491479181251e-05,-6.76129483045872e-05,-3.90924680741883e-05,5.633647106693703e-05,-0.00011468463867477857,-0.000139487039115353,0.00031477505063558524,2.9793922560498672e-05,-0.0001701539118669378,-6.727895261735128e-05,1.9204177051524386e-05,-0.0002312572799814336,9.870541900918835e-05,3.4876473704177266e-05,0.0001383318241370035,-0.0003010749756775771,0.00019783846987566167,0.0001619303649089768,5.572732502068253e-05,-0.0002015603496488258,2.8053253321796513e-05,-0.00010887606789405279,-0.00014265980327554694,-0.0003292095878325283,2.6711592240315012e-05,7.179518162937857e-05,3.6196087401140135e-05,0.00011665166917287972,6.626865278013436e-05,6.275994837664997e-05,2.4320454076769343e-05,0.00012765744544349615,-7.868517102874372e-05,-8.060287530875183e-05,1.6388227771586836e-05,0.0002038562487634378,-4.015416390402066e-06,5.428362920418061e-05,-1.0299485823082761e-05,0.00015472585557026089,4.493718939111943e-05,4.581615249680997e-05,-9.74566203475055e-05,8.431465733456805e-05,0.0001320846077630777,0.0001573041938809241,-5.844490931078781e-06,0.0013861194569024906,0.00016310484510280267,-5.150309290388914e-05,1.0166625437162844e-05,7.266035047561829e-05,-0.00012092224101864824,6.932924050718022e-05,9.606250293551927e-05,0.00011695078487903794,7.96869279275652e-05,0.00010165176832080988,-4.9504490483186854e-05,0.00015579224344926414,0.00019829083371650894,-6.243509925196494e-05,1.824051244302637e-05,0.00019225900158676296,0.00015089860058184826,2.2373115254924376e-05,4.346120299625729e-05,7.883414627909787e-05,7.478540211628563e-05,-4.297166578040468e-05,7.946382991628682e-05,2.4759601907659512e-05
F,7.800301330743726e-05,-2.775404014980364e-06,0.0003280618093325009,2.951577360469644e-05,0.00021620881855126587,0.000316401442373483,0.0001784826687702746,0.0003183849509013785,0.00018600924182093494,-4.2607495815655636e-05,0.00019438946549282115,0.0004261865507368248,0.0002705144880284366,8.253754338568409e-05,0.00024122480093625057,7.205272755303527e-05,8.784422806616373e-05,0.0003181843025116182,0.00013390024445815015,0.00024293188847334356,-0.00034488098011199747,0.0002563065505080381,0.00040510567903736427,0.00013260903982730972,0.00028532537929808454,-9.175789451401361e-05,0.000294815531531246,-0.00022354465108347064,4.052443945858562e-05,0.00015015639684829178,0.0004220073002133999,6.7074512304829435e-06,0.0008501243810768196,0.0006301364566027308,0.0003456430622378807,0.0003391698695312901,0.0005909646603990262,0.0008119892488718703,5.0411802582052796e-06,0.0005887281366673817,4.518939182918377e-05,0.000285401592417915,0.0002125898506916061,0.00024608956927306863,0.0001468282074391573,0.0001308989383045502,-2.4749780957493755e-05,0.0004415600258379483,0.00016802860121415886,0.0004194560031131955,0.00022983809563789897,0.00016310484510280267,0.0023103256871557635,0.0002071608946685162,0.00041834721812856156,0.00048003937107059176,0.00039134032119463903,0.00010895166611679446,0.0004434734282006689,0.000227289064981824,0.0007797044563714031,0.00011715886917169559,0.0005761395753095757,0.0003315784439806569,0.000565264916655616,0.0005838257725343987,0.0003025284162436248,0.00027929495682001767,0.0006900984197471023,-3.148461600236858e-06,0.0001836763766619752,0.000512533537137185,0.0006140266830804831,8.896160653112908e-05,1.7485107894986907e-05,0.0004498897648365076
FALABELLA.SN,3.0132298592385466e-05,-9.838022838803685e-05,-8.162253524611888e-05,-6.75660980300789e-05,0.00026156047082143174,0.00016229563443837663,0.00022446459251531083,9.310442338562746e-05,2.255254317059517e-05,-0.00041380349884448945,-7.502628871172926e-05,-8.368070300185088e-05,9.411665178513944e-05,0.0001497732145406273,0.00017810141386870028,0.0002387545121612652,9.665649072623548e-05,0.00017166198758558965,0.00017715279276046513,0.0003769460893194819,0.00012680970305228615,7.073796081605328e-05,0.00016486299364367442,0.00022846722479172066,0.00012917644080062248,0.000160866311829122,0.0002752021968667678,0.00013859359956219414,-0.00010193207588302309,9.541984657142512e-05,0.0001063976226472396,0.00025164572902347987,0.00031272309179180424,0.00018722721193754628,5.8364546846013214e-05,0.00031514277512334027,0.00017365551145845452,0.00023839683848545588,2.183968577477553e-05,0.0004062542149989343,0.00043525676712837837,0.0004029338260657964,0.00025353477125198884,0.0003181947474249053,0.00025086014893030314,0.0004286608507976666,3.565548667104198e-05,0.0001168766260776495,0.0003286234173540296,0.00022891793820979027,0.00047282399224578557,-5.150309290388914e-05,0.0002071608946685162,0.0011756227513210192,5.197351744019407e-05,0.00036919696438710817,-8.771863360436647e-05,0.0001365693520213822,0.00018577224995589624,0.00030467105889693703,0.00036804375101998776,5.532662665663232e-05,0.0001809903239399045,6.509635548116898e-05,0.00028217115019991236,-3.516397465481321e-05,0.00032906260677962224,-8.29967364835855e-05,0.00045094362869916633,0.00013458360821332847,0.00033734401884631345,0.00014695060678816902,0.0002718934300149524,0.00036172175206190685,0.0004009192620826869,0.00010456516840254838
GE,5.572835090987586e-05,-2.2312229381329034e-05,0.00018406345437970638,-4.8287536590772385e-05,-0.0001218618823622989,0.0003771139990819262,0.00016304898583486145,0.00011797144324135757,6.711222904543194e-05,-7.02020336374337e-05,5.98044350941889e-05,0.00011971868920441215,-5.220534043253509e-05,-2.5821421868130075e-05,0.00012488439704558146,-0.0001556129654317516,6.773544965540726e-05,0.00012987772552236078,0.00010421891671455866,3.9336421292121276e-05,5.527841685681607e-05,0.00010146188989061276,4.9848533885379056e-05,0.0001499240606083551,6.945846538460008e-05,-0.00022497190917581701,0.00010879017098055423,-4.955353272425494e-05,-4.531144810093794e-05,0.0001644758602391052,0.0008201969665548707,5.0933509384956526e-05,0.0007755077919756122,0.0005775094816794739,0.00032293075936262435,0.00018434054225432522,0.0006488567511950986,0.0008733076151761496,-2.4376766490141585e-05,0.00019788963558344541,9.533417028752892e-05,0.00013984849746658266,9.67325067489023e-05,0.00027385572735262896,0.00015924165299946468,8.667123467505685e-05,0.00012064359004648321,0.0004104217343187221,0.0002767343165117378,0.000358675571912873,0.00022179870223614306,1.0166625437162844e-05,0.00041834721812856156,5.197351744019407e-05,0.0016229054618199805,0.0005256228153324187,0.0003750238572419545,0.00017104233613915895,0.0004196708307660972,0.00013512598008816966,0.0006600275688084533,4.5326395776638695e-05,0.0007400084008301194,0.0007295025040576199,0.0004511131187234343,0.0010400680623644614,-1.7367063208634183e-05,3.413505695302872e-05,0.0008739353643959418,5.000310704890239e-05,3.395115663927136e-05,0.00038338493006097606,0.0009280601090148609,0.00015137438733058258,0.00015377251676218173,0.0004804015016853626
GOAU,0.00025931857772255965,0.00015812885716227283,0.000569553733445609,0.0001999774111069884,9.992480614130407e-05,0.00035668424781254144,0.00025909621141260606,0.00031857515980388717,0.00014435741408095468,-0.0001274200507202966,-0.00012428178258426997,0.0004734559024655795,0.00012399409903759943,9.062548328358823e-05,3.210617983053585e-05,0.00035715670229825717,9.133962974339415e-05,0.00018151113976574268,0.00024245523026515008,0.0005626423735805192,-0.00020604030838226612,-1.118827030601809e-05,0.00016782782711850054,0.00042975379401592625,0.00026154591569465353,-8.196068514608599e-05,0.00010905654051296565,0.00011376027536178448,0.00016615759398638173,0.0002015395762006191,0.0003526799501468568,0.00011529631625934104,0.0004051571924694258,0.0004713584213362967,0.0001960631272875578,0.0002466699555447344,0.0013423839736169643,0.0003719926124296983,5.4675111259188685e-05,0.0005300924346752496,0.00012718429548499964,0.00022866017657781581,0.00012839179637065976,0.0003354443892282817,0.0001303579986272442,0.00010188415481292285,-2.0594191685247288e-05,0.0002724646146248848,0.00019919318249600983,0.0003984544401564106,0.00042738380395657843,7.266035047561829e-05,0.00048003937107059176,0.00036919696438710817,0.0005256228153324187,0.002287731470339214,0.0003074773343907378,0.00015221471144789307,0.00042042951471632923,0.00036214572095002746,0.00031800189696661057,0.0003214548541212756,0.0003640193337018533,0.00023243773180460002,0.0002520982043331685,0.00025991754578667836,0.00013218124528166497,0.00021290762253985425,0.0012325993844192694,0.0007737423204882591,0.0002160724859380709,0.00026999477178914775,0.0010955935181832883,0.00018994132900254646,0.0011181049491318226,0.00032443155254063404
GOOGL,-6.211771847309531e-05,0.0004214101684895368,0.00023312048697602753,9.502556896118e-05,-0.00015724180200834463,0.00043724743420504576,0.00013818853880604213,4.679184255435809e-05,0.00010357241445824258,0.0002462428283039864,0.000258384169610305,0.0002218937090922993,7.783633068937094e-05,-0.000222757290527663,8.771094124647132e-06,1.1481607346428826e-05,-2.8657239428987755e-05,-6.455796156516834e-05,-9.577739705220501e-05,0.0002015208243315659,-0.0005013860567625784,-0.0001102811081988988,1.8992577850025043e-05,5.434652401992448e-05,-6.476407539685966e-05,-2.256778586048379e-05,0.00012745084052260283,0.0001330095726636641,0.00019805620065351507,4.9771848690119255e-05,0.0008504994181968398,2.7869450423330267e-05,0.00025492636692681,-2.8382971915977167e-05,5.4822386045383375e-05,1.634708863524087e-05,0.0004937012853045303,0.0004146497731124913,4.436030201979976e-06,0.0001453008826432542,2.5113868053786467e-06,0.0001046316375529204,1.823479597574209e-05,1.8526192775037824e-05,-4.183683984098959e-05,3.7522315915861095e-05,-6.419929093592201e-05,0.0003567833351949411,0.0001249640227203383,0.0003079576232568438,6.713196017803709e-06,-0.00012092224101864824,0.00039134032119463903,-8.771863360436647e-05,0.0003750238572419545,0.0003074773343907378,0.0018115337974541873,8.219105817787136e-05,0.00027850990359125724,6.292585067298794e-05,0.00031621197885496486,1.9934307557894435e-05,0.0002530331548641123,0.000809541084179187,0.00035913792057060736,0.0009333500366063888,6.708942048462345e-06,0.0001774426694341125,0.0006134671724407516,2.851979302837555e-05,0.00015616177203776077,0.00026765468865738875,0.0005092581273029101,0.0003897730076302183,0.00018084965809759502,0.0004390864520509736
IAM.SN,0.00010718889107190233,4.312268345881411e-05,-5.404240962288485e-05,-6.495810763673577e-05,4.938656434143779e-05,0.00021902544328617195,-2.3137405002486343e-05,-9.28979805920298e-05,8.648156203135679e-05,0.00010951485382790547,-3.720478319487948e-05,-0.00017597423127547028,-6.429569365149922e-05,-0.0001271012575138554,7.516034945749653e-05,-0.00017878531544758726,1.7190946054163445e-05,6.091005323698971e-05,0.00010934534503487048,-0.00012751712439147803,0.00011576232569740604,4.965705277007853e-05,-3.496692434657954e-05,-7.319569950454621e-05,-8.062489557729129e-05,-4.5860023543707895e-05,4.6282830698428374e-05,-0.0001551815222448726,-3.1871941311256223e-05,0.00048578860337626276,8.303690357786208e-05,0.0001918837919052564,8.850141260900836e-06,0.00013784939767458098,3.1378448661639935e-05,7.175903210774245e-05,0.0001319739382595985,5.1605349766197076e-05,1.1751509712671467e-05,0.00016227827680571726,0.00015301737603115256,0.00016404725637349536,5.369001378816936e-05,0.00028631184758704767,6.644009871617677e-05,0.00016691560905436733,1.2128965162300376e-05,8.026971715650866e-05,0.0002725255801674918,7.78763836892958e-05,0.00013366247933253053,6.932924050718022e-05,0.00010895166611679446,0.0001365693520213822,0.00017104233613915895,0.00015221471144789307,8.219105817787136e-05,0.0006957349559339885,0.00015997085429253502,0.00021626413188673203,3.080921328548994e-05,-7.644815039598143e-06,4.604264996163628e-05,2.6328209459872064e-05,0.00010529930492345343,0.00017570895412188567,0.0003977197151805735,4.667932883269757e-05,0.00016296007151931545,2.638436141415513e-05,0.00025898009071983574,6.61661263275656e-05,-1.3941423896064359e-05,-9.053620038333744e-06,-0.00016507498999412354,5.412803423678152e-05
